year,type,weight_lbs,est_weight,ott,city,state,state_code,latitude,longitude,nearest_station,station_id,rain_total,rain_daily_avg,rain_daily_stdev,TMIN,TMAX
2018,Giant Pumpkin,1250.0,1106.0,366.0,Jericho,Vermont,VT,44.5038889,-72.9980556,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,1218.5,1231.0,380.0,Benson,Vermont,VT,43.7069444,-73.3116667,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,1040.0,1139.0,370.0,Fairfax,Vermont,VT,44.6652778,-73.00916670000002,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,891.0,963.0,348.0,Castleton,Vermont,VT,43.61055560000001,-73.1802778,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,831.0,986.0,351.0,Randolph Center,Vermont,VT,43.9408333,-72.6080556,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,821.0,837.0,332.0,Benson,Vermont,VT,43.7069444,-73.3116667,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,631.0,557.0,289.0,North Chittenden,Vermont,VT,43.7402778,-72.9763889,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,382.0,365.0,251.0,Milton,Vermont,VT,44.6397222,-73.1108333,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,308.0,362.0,251.0,Williston,Vermont,VT,44.4375,-73.0686111,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,296.0,299.0,235.0,West Rutland,Vermont,VT,43.59305560000001,-73.0455556,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,290.0,266.0,226.0,South Burlington,Vermont,VT,44.466944399999996,-73.17138890000003,USW00014742,USW00014742,3897,25.470588235294116,65.74752935357397,146.23529411764707,263.797385620915
2018,Giant Pumpkin,1937.0,1838.0,444.0,Saegertown,Pennsylvania,PA,41.718888899999996,-80.1477778,USC00368361,USC00368361,6454,42.18300653594771,95.4307711262116,133.0261437908497,252.16993464052288
2018,Giant Pumpkin,1933.5,1823.0,443.0,Enon Valley,Pennsylvania,PA,40.8547222,-80.4572222,USW00094823,USW00094823,6586,43.04575163398693,107.90141332846393,167.2156862745098,268.36601307189545
2018,Giant Pumpkin,1673.5,1621.0,422.0,Enon Valley,Pennsylvania,PA,40.8547222,-80.4572222,USW00094823,USW00094823,6586,43.04575163398693,107.90141332846393,167.2156862745098,268.36601307189545
2018,Giant Pumpkin,1656.0,1631.0,423.0,Enon Valley,Pennsylvania,PA,40.8547222,-80.4572222,USW00094823,USW00094823,6586,43.04575163398693,107.90141332846393,167.2156862745098,268.36601307189545
2018,Giant Pumpkin,751.5,700.0,312.0,Ellwood City,Pennsylvania,PA,40.8616667,-80.2866667,USW00094823,USW00094823,6586,43.04575163398693,107.90141332846393,167.2156862745098,268.36601307189545
2018,Giant Pumpkin,606.0,608.0,298.0,Baden,Pennsylvania,PA,40.635,-80.2283333,USW00094823,USW00094823,6586,43.04575163398693,107.90141332846393,167.2156862745098,268.36601307189545
2018,Giant Pumpkin,1921.5,1888.0,449.0,Walhalla,North Dakota,ND,48.923333299999996,-97.9177778,USW00014916,USW00014916,3494,22.836601307189543,60.42170417773164,104.71895424836602,253.4967320261438
2018,Giant Pumpkin,1503.0,1838.0,444.0,Walhalla,North Dakota,ND,48.923333299999996,-97.9177778,USW00014916,USW00014916,3494,22.836601307189543,60.42170417773164,104.71895424836602,253.4967320261438
2018,Giant Pumpkin,1364.0,1178.0,374.0,Walhalla,North Dakota,ND,48.923333299999996,-97.9177778,USW00014916,USW00014916,3494,22.836601307189543,60.42170417773164,104.71895424836602,253.4967320261438
2018,Giant Pumpkin,1901.5,1969.0,457.0,Pierson,Michigan,MI,43.3197222,-85.4977778,USW00094860,USW00094860,5840,38.169934640522875,103.63541807510096,154.26797385620915,265.3267973856209
2018,Giant Pumpkin,1585.0,1554.0,415.0,Comstock Park,Michigan,MI,43.038611100000004,-85.67,USW00094860,USW00094860,5840,38.169934640522875,103.63541807510096,154.26797385620915,265.3267973856209
2018,Giant Pumpkin,1577.0,1345.0,393.0,Grand Rapids,Michigan,MI,42.963333299999995,-85.6680556,USW00094860,USW00094860,5840,38.169934640522875,103.63541807510096,154.26797385620915,265.3267973856209
2018,Giant Pumpkin,1386.0,1478.0,407.0,Comstock Park,Michigan,MI,43.038611100000004,-85.67,USW00094860,USW00094860,5840,38.169934640522875,103.63541807510096,154.26797385620915,265.3267973856209
2018,Giant Pumpkin,1143.0,1051.0,359.0,Blanchard,Michigan,MI,43.519722200000004,-85.08,USW00094860,USW00094860,5840,38.169934640522875,103.63541807510096,154.26797385620915,265.3267973856209
2018,Giant Pumpkin,1072.0,967.0,349.0,Grand Rapids,Michigan,MI,42.963333299999995,-85.6680556,USW00094860,USW00094860,5840,38.169934640522875,103.63541807510096,154.26797385620915,265.3267973856209
2018,Giant Pumpkin,1893.0,1670.0,427.0,Santa Rosa,California,CA,38.4405556,-122.71333329999999,USC00043578,USC00043578,74,0.48366013071895425,3.250717684247019,88.56862745098039,276.8627450980392
2018,Giant Pumpkin,1694.0,1631.0,423.0,Santa Rosa,California,CA,38.4405556,-122.71333329999999,USC00043578,USC00043578,74,0.48366013071895425,3.250717684247019,88.56862745098039,276.8627450980392
2018,Giant Pumpkin,1426.5,1357.0,394.0,Windsor,California,CA,38.5472222,-122.81527779999999,USC00043578,USC00043578,74,0.48366013071895425,3.250717684247019,88.56862745098039,276.8627450980392
2018,Giant Pumpkin,1204.0,1076.0,362.0,Santa Rosa,California,CA,38.4405556,-122.71333329999999,USC00043578,USC00043578,74,0.48366013071895425,3.250717684247019,88.56862745098039,276.8627450980392
2018,Giant Pumpkin,1067.0,1213.0,378.0,Santa Rosa,California,CA,38.4405556,-122.71333329999999,USC00043578,USC00043578,74,0.48366013071895425,3.250717684247019,88.56862745098039,276.8627450980392
2018,Giant Pumpkin,1858.0,1918.0,452.0,Markesan,Wisconsin,WI,43.707222200000004,-88.99,USC00478540,USC00478540,8453,55.248366013071895,138.99102020623639,135.9738562091503,250.27450980392157
2018,Giant Pumpkin,1645.0,1719.0,432.0,Markesan,Wisconsin,WI,43.707222200000004,-88.99,USC00478540,USC00478540,8453,55.248366013071895,138.99102020623639,135.9738562091503,250.27450980392157
2018,Giant Pumpkin,1629.0,1573.0,417.0,Coloma,Wisconsin,WI,44.0355556,-89.5213889,USC00478540,USC00478540,8453,55.248366013071895,138.99102020623639,135.9738562091503,250.27450980392157
2018,Giant Pumpkin,1540.0,1665.0,427.0,Brandon,Wisconsin,WI,43.7352778,-88.78111109999998,USC00478540,USC00478540,8453,55.248366013071895,138.99102020623639,135.9738562091503,250.27450980392157
2018,Giant Pumpkin,1479.0,1482.0,408.0,Brandon,Wisconsin,WI,43.7352778,-88.78111109999998,USC00478540,USC00478540,8453,55.248366013071895,138.99102020623639,135.9738562091503,250.27450980392157
2018,Giant Pumpkin,1433.0,1338.0,392.0,Markesan,Wisconsin,WI,43.707222200000004,-88.99,USC00478540,USC00478540,8453,55.248366013071895,138.99102020623639,135.9738562091503,250.27450980392157
2018,Giant Pumpkin,956.0,939.0,345.0,Princeton,Wisconsin,WI,43.8508333,-89.1216667,USC00478540,USC00478540,8453,55.248366013071895,138.99102020623639,135.9738562091503,250.27450980392157
2018,Giant Pumpkin,1852.5,1868.0,447.0,Otsego,Minnesota,MN,45.2741667,-93.59111109999999,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,1434.0,1375.0,396.0,Nowthen,Minnesota,MN,45.328055600000006,-93.47,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,1114.0,1085.0,363.0,Nowthen,Minnesota,MN,45.328055600000006,-93.47,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,1095.0,1187.0,375.0,Nowthen,Minnesota,MN,45.328055600000006,-93.47,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,870.0,1011.0,354.0,Lindstrom,Minnesota,MN,45.389444399999995,-92.84777779999999,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,636.0,648.0,304.0,Blaine,Minnesota,MN,45.1608333,-93.23472220000001,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,495.0,515.0,282.0,Circle Pines,Minnesota,MN,45.148611100000004,-93.15138890000001,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,464.0,434.0,266.0,Ham Lake,Minnesota,MN,45.2502778,-93.24972220000001,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,271.0,270.0,227.0,Nowthen,Minnesota,MN,45.328055600000006,-93.47,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,155.0,142.0,182.0,Elk River,Minnesota,MN,45.3038889,-93.5669444,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,140.0,123.0,173.0,Oak Grove,Minnesota,MN,45.3408333,-93.3266667,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,127.0,163.0,191.0,Ramsey,Minnesota,MN,45.2461111,-93.4519444,USC00210190,USC00210190,4717,30.830065359477125,98.06521667597653,135.68627450980392,257.33986928104576
2018,Giant Pumpkin,1849.0,1788.0,439.0,Delevan,New York,NY,42.4891667,-78.48111109999998,USC00301625,USC00301625,4265,27.875816993464053,61.68492951893324,140.01307189542484,239.18300653594773
2018,Giant Pumpkin,1624.5,1454.0,405.0,Little Valley,New York,NY,42.2525,-78.8058333,USC00301625,USC00301625,4265,27.875816993464053,61.68492951893324,140.01307189542484,239.18300653594773
2018,Giant Pumpkin,1483.5,1334.0,392.0,Jamestown,New York,NY,42.0969444,-79.2355556,USC00301625,USC00301625,4265,27.875816993464053,61.68492951893324,140.01307189542484,239.18300653594773
2018,Giant Pumpkin,1412.5,1244.0,382.0,Delevan,New York,NY,42.4891667,-78.48111109999998,USC00301625,USC00301625,4265,27.875816993464053,61.68492951893324,140.01307189542484,239.18300653594773
2018,Giant Pumpkin,855.0,935.0,345.0,Little Valley,New York,NY,42.2525,-78.8058333,USC00301625,USC00301625,4265,27.875816993464053,61.68492951893324,140.01307189542484,239.18300653594773
2018,Giant Pumpkin,728.5,772.0,323.0,Ellicottville,New York,NY,42.275,-78.6730556,USC00301625,USC00301625,4265,27.875816993464053,61.68492951893324,140.01307189542484,239.18300653594773
2018,Giant Pumpkin,248.5,227.0,214.0,Little Valley,New York,NY,42.2525,-78.8058333,USC00301625,USC00301625,4265,27.875816993464053,61.68492951893324,140.01307189542484,239.18300653594773
2018,Giant Pumpkin,1846.5,1808.0,441.0,Bellingham,Massachusetts,MA,42.0866667,-71.475,USC00198757,USC00198757,5860,38.30065359477124,106.53014676899039,154.4313725490196,263.94117647058823
2018,Giant Pumpkin,1790.0,1714.0,432.0,Bellingham,Massachusetts,MA,42.0866667,-71.475,USC00198757,USC00198757,5860,38.30065359477124,106.53014676899039,154.4313725490196,263.94117647058823
2018,Giant Pumpkin,1827.0,1719.0,432.0,Huntsburg,Ohio,OH,41.5347222,-81.0519444,USC00331458,USC00331458,6501,42.490196078431374,100.27449941135654,141.33333333333334,258.37254901960785
2018,Giant Pumpkin,1189.5,1338.0,392.0,Huntsburg,Ohio,OH,41.5347222,-81.0519444,USC00331458,USC00331458,6501,42.490196078431374,100.27449941135654,141.33333333333334,258.37254901960785
2018,Giant Pumpkin,1825.0,1888.0,449.0,Brushton,New York,NY,44.8302778,-74.51388890000001,USC00304996,USC00304996,4207,27.49673202614379,75.00562471741759,122.93464052287581,235.4640522875817
2018,Giant Pumpkin,1577.0,1597.0,420.0,Brushton,New York,NY,44.8302778,-74.51388890000001,USC00304996,USC00304996,4207,27.49673202614379,75.00562471741759,122.93464052287581,235.4640522875817
2018,Giant Pumpkin,906.0,982.0,351.0,West Chazy,New York,NY,44.82055560000001,-73.5075,USC00304996,USC00304996,4207,27.49673202614379,75.00562471741759,122.93464052287581,235.4640522875817
2018,Giant Pumpkin,631.0,648.0,304.0,West Chazy,New York,NY,44.82055560000001,-73.5075,USC00304996,USC00304996,4207,27.49673202614379,75.00562471741759,122.93464052287581,235.4640522875817
2018,Giant Pumpkin,401.5,400.0,259.0,Saranac Lake,New York,NY,44.32944439999999,-74.1316667,USC00304996,USC00304996,4207,27.49673202614379,75.00562471741759,122.93464052287581,235.4640522875817
2018,Giant Pumpkin,1815.0,1768.0,437.0,Suring,Wisconsin,WI,44.9991667,-88.3719444,USW00014898,USW00014898,5816,38.01307189542484,97.40346009525372,135.56209150326796,252.77777777777777
2018,Giant Pumpkin,1769.0,1699.0,430.0,De Pere,Wisconsin,WI,44.4488889,-88.0602778,USW00014898,USW00014898,5816,38.01307189542484,97.40346009525372,135.56209150326796,252.77777777777777
2018,Giant Pumpkin,1540.0,1380.0,397.0,Suring,Wisconsin,WI,44.9991667,-88.3719444,USW00014898,USW00014898,5816,38.01307189542484,97.40346009525372,135.56209150326796,252.77777777777777
2018,Giant Pumpkin,1015.0,1240.0,381.0,Suring,Wisconsin,WI,44.9991667,-88.3719444,USW00014898,USW00014898,5816,38.01307189542484,97.40346009525372,135.56209150326796,252.77777777777777
2018,Giant Pumpkin,780.0,797.0,326.0,Little Suamico,Wisconsin,WI,44.7175,-88.00916670000002,USW00014898,USW00014898,5816,38.01307189542484,97.40346009525372,135.56209150326796,252.77777777777777
2018,Giant Pumpkin,632.0,557.0,289.0,Little Suamico,Wisconsin,WI,44.7175,-88.00916670000002,USW00014898,USW00014898,5816,38.01307189542484,97.40346009525372,135.56209150326796,252.77777777777777
2018,Giant Pumpkin,1810.5,1719.0,432.0,Clinton,New York,NY,43.048333299999996,-75.3788889,USW00014771,USW00014771,4047,26.45098039215686,62.59655081052482,142.5359477124183,258.3267973856209
2018,Giant Pumpkin,1262.0,1201.0,377.0,Fayetteville,New York,NY,43.0297222,-76.0047222,USW00014771,USW00014771,4047,26.45098039215686,62.59655081052482,142.5359477124183,258.3267973856209
2018,Giant Pumpkin,1777.0,1739.0,434.0,Mulino,Oregon,OR,45.2216667,-122.58083329999998,USC00355681,USC00355681,764,4.993464052287582,18.361321164204956,116.05228758169935,255.43790849673204
2018,Giant Pumpkin,1726.0,1573.0,417.0,Mulino,Oregon,OR,45.2216667,-122.58083329999998,USC00355681,USC00355681,764,4.993464052287582,18.361321164204956,116.05228758169935,255.43790849673204
2018,Giant Pumpkin,1617.0,1454.0,405.0,Mulino,Oregon,OR,45.2216667,-122.58083329999998,USC00355681,USC00355681,764,4.993464052287582,18.361321164204956,116.05228758169935,255.43790849673204
2018,Giant Pumpkin,1377.0,1417.0,401.0,Mulino,Oregon,OR,45.2216667,-122.58083329999998,USC00355681,USC00355681,764,4.993464052287582,18.361321164204956,116.05228758169935,255.43790849673204
2018,Giant Pumpkin,1285.5,1384.0,397.0,Mulino,Oregon,OR,45.2216667,-122.58083329999998,USC00355681,USC00355681,764,4.993464052287582,18.361321164204956,116.05228758169935,255.43790849673204
2018,Giant Pumpkin,1775.5,1680.0,428.0,Richmond,Minnesota,MN,45.4541667,-94.5180556,USW00014926,USW00014926,4339,28.359477124183005,73.39767441991006,128.71241830065358,253.18300653594773
2018,Giant Pumpkin,1337.0,1384.0,397.0,Buffalo,Minnesota,MN,45.171944399999994,-93.8744444,USW00014926,USW00014926,4339,28.359477124183005,73.39767441991006,128.71241830065358,253.18300653594773
2018,Giant Pumpkin,766.0,748.0,319.0,Buffalo,Minnesota,MN,45.171944399999994,-93.8744444,USW00014926,USW00014926,4339,28.359477124183005,73.39767441991006,128.71241830065358,253.18300653594773
2018,Giant Pumpkin,641.0,655.0,305.0,Foley,Minnesota,MN,45.6647222,-93.9094444,USW00014926,USW00014926,4339,28.359477124183005,73.39767441991006,128.71241830065358,253.18300653594773
2018,Giant Pumpkin,1764.0,1808.0,441.0,Hartville,Ohio,OH,40.9636111,-81.33138890000002,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,1488.5,1222.0,379.0,Dillonvale,Ohio,OH,40.196388899999995,-80.7752778,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,1486.5,1525.0,412.0,Hartville,Ohio,OH,40.9636111,-81.33138890000002,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,1423.5,1459.0,405.0,Hartville,Ohio,OH,40.9636111,-81.33138890000002,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,1269.5,1170.0,373.0,Massillon,Ohio,OH,40.7966667,-81.5216667,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,1146.0,1148.0,371.0,Hartville,Ohio,OH,40.9636111,-81.33138890000002,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,1115.5,1144.0,370.0,Minerva,Ohio,OH,40.7297222,-81.1055556,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,570.5,639.0,303.0,North Canton,Ohio,OH,40.8758333,-81.4025,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,336.0,303.0,236.0,Massillon,Ohio,OH,40.7966667,-81.5216667,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,318.0,329.0,243.0,Hopedale,Ohio,OH,40.3252778,-80.90138890000001,USW00014895,USW00014895,5120,33.4640522875817,82.7388111487773,167.41830065359477,277.2483660130719
2018,Giant Pumpkin,1763.0,1573.0,417.0,Standish,Michigan,MI,43.98305560000001,-83.9588889,USW00014845,USW00014845,4294,28.065359477124183,66.46157112855897,148.95424836601308,258.01960784313724
2018,Giant Pumpkin,1029.0,1002.0,353.0,Pinconning,Michigan,MI,43.8536111,-83.965,USW00014845,USW00014845,4294,28.065359477124183,66.46157112855897,148.95424836601308,258.01960784313724
2018,Giant Pumpkin,721.0,792.0,325.0,Kawkawlin,Michigan,MI,43.6519444,-83.9430556,USW00014845,USW00014845,4294,28.065359477124183,66.46157112855897,148.95424836601308,258.01960784313724
2018,Giant Pumpkin,565.0,491.0,277.0,Pinconning,Michigan,MI,43.8536111,-83.965,USW00014845,USW00014845,4294,28.065359477124183,66.46157112855897,148.95424836601308,258.01960784313724
2018,Giant Pumpkin,480.0,563.0,290.0,Bay City,Michigan,MI,43.59444439999999,-83.88888890000001,USW00014845,USW00014845,4294,28.065359477124183,66.46157112855897,148.95424836601308,258.01960784313724
2018,Giant Pumpkin,432.0,391.0,257.0,Bay City,Michigan,MI,43.59444439999999,-83.88888890000001,USW00014845,USW00014845,4294,28.065359477124183,66.46157112855897,148.95424836601308,258.01960784313724
2018,Giant Pumpkin,1753.5,1719.0,432.0,Lancaster,Minnesota,MN,48.8583333,-96.8038889,USC00214861,USC00214861,5249,34.30718954248366,99.32689789447186,113.69281045751634,235.01307189542484
2018,Giant Pumpkin,1606.0,1650.0,425.0,Lancaster,Minnesota,MN,48.8583333,-96.8038889,USC00214861,USC00214861,5249,34.30718954248366,99.32689789447186,113.69281045751634,235.01307189542484
2018,Giant Pumpkin,1249.0,1213.0,378.0,New London,Minnesota,MN,45.3011111,-94.9438889,USC00214861,USC00214861,5249,34.30718954248366,99.32689789447186,113.69281045751634,235.01307189542484
2018,Giant Pumpkin,1192.0,1196.0,376.0,Clearbrook,Minnesota,MN,47.6919444,-95.4308333,USC00214861,USC00214861,5249,34.30718954248366,99.32689789447186,113.69281045751634,235.01307189542484
2018,Giant Pumpkin,1023.0,1076.0,362.0,Clearbrook,Minnesota,MN,47.6919444,-95.4308333,USC00214861,USC00214861,5249,34.30718954248366,99.32689789447186,113.69281045751634,235.01307189542484
2018,Giant Pumpkin,1000.0,978.0,350.0,New London,Minnesota,MN,45.3011111,-94.9438889,USC00214861,USC00214861,5249,34.30718954248366,99.32689789447186,113.69281045751634,235.01307189542484
2018,Giant Pumpkin,538.0,563.0,290.0,Osakis,Minnesota,MN,45.866944399999994,-95.1519444,USC00214861,USC00214861,5249,34.30718954248366,99.32689789447186,113.69281045751634,235.01307189542484
2018,Giant Pumpkin,1742.0,1748.0,435.0,Oneida,Tennessee,TN,36.4980556,-84.5127778,USC00406493,USC00406493,6943,45.37908496732026,95.92506714645525,170.92156862745097,290.65359477124184
2018,Giant Pumpkin,1305.0,1332.0,391.0,Oneida,Tennessee,TN,36.4980556,-84.5127778,USC00406493,USC00406493,6943,45.37908496732026,95.92506714645525,170.92156862745097,290.65359477124184
2018,Giant Pumpkin,1190.0,1110.0,366.0,Oneida,Tennessee,TN,36.4980556,-84.5127778,USC00406493,USC00406493,6943,45.37908496732026,95.92506714645525,170.92156862745097,290.65359477124184
2018,Giant Pumpkin,851.5,893.0,339.0,Helenwood,Tennessee,TN,36.4297222,-84.5441667,USC00406493,USC00406493,6943,45.37908496732026,95.92506714645525,170.92156862745097,290.65359477124184
2018,Giant Pumpkin,689.0,743.0,318.0,Helenwood,Tennessee,TN,36.4297222,-84.5441667,USC00406493,USC00406493,6943,45.37908496732026,95.92506714645525,170.92156862745097,290.65359477124184
2018,Giant Pumpkin,1741.0,1554.0,415.0,Highland,Wisconsin,WI,43.0466667,-90.3797222,USW00014837,USW00014837,8749,57.18300653594771,123.45191040646775,145.5686274509804,257.3529411764706
2018,Giant Pumpkin,1011.0,1093.0,364.0,Clinton,Wisconsin,WI,42.5577778,-88.865,USW00014837,USW00014837,8749,57.18300653594771,123.45191040646775,145.5686274509804,257.3529411764706
2018,Giant Pumpkin,1736.0,1739.0,434.0,Pittsfield,Massachusetts,MA,42.45,-73.2458333,USC00190190,USC00190190,7617,49.78431372549019,122.79748739374402,128.2941176470588,241.27450980392157
2018,Giant Pumpkin,1267.0,1266.0,384.0,Cheshire,Massachusetts,MA,42.561944399999994,-73.1633333,USC00190190,USC00190190,7617,49.78431372549019,122.79748739374402,128.2941176470588,241.27450980392157
2018,Giant Pumpkin,1724.0,1660.0,426.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,1487.0,1492.0,409.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,1440.0,1445.0,404.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,1427.0,1307.0,389.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,1352.0,1244.0,382.0,Marion,Wisconsin,WI,44.6708333,-88.8891667,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,1314.0,1375.0,396.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,1224.0,1152.0,371.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,984.5,1161.0,372.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,984.0,1011.0,354.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,726.5,840.0,332.0,Appleton,Wisconsin,WI,44.2619444,-88.4152778,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,664.0,687.0,310.0,Appleton,Wisconsin,WI,44.2619444,-88.4152778,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,548.0,485.0,276.0,Hortonville,Wisconsin,WI,44.3347222,-88.6380556,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,194.0,175.0,196.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265,USC00470265,6663,43.549019607843135,119.08665250544897,139.16993464052288,254.1045751633987
2018,Giant Pumpkin,1713.0,1641.0,424.0,Abington,Connecticut,CT,41.86055560000001,-72.0072222,USW00014740,USW00014740,7198,47.04575163398693,109.84602500230187,153.63398692810458,272.281045751634
2018,Giant Pumpkin,1576.5,1763.0,437.0,Putnam,Connecticut,CT,41.915,-71.9094444,USW00014740,USW00014740,7198,47.04575163398693,109.84602500230187,153.63398692810458,272.281045751634
2018,Giant Pumpkin,1178.5,1183.0,375.0,Rocky Hill,Connecticut,CT,41.6647222,-72.63972220000002,USW00014740,USW00014740,7198,47.04575163398693,109.84602500230187,153.63398692810458,272.281045751634
2018,Giant Pumpkin,1114.0,1060.0,360.0,Rocky Hill,Connecticut,CT,41.6647222,-72.63972220000002,USW00014740,USW00014740,7198,47.04575163398693,109.84602500230187,153.63398692810458,272.281045751634
2018,Giant Pumpkin,923.0,908.0,341.0,Durham,Connecticut,CT,41.4816667,-72.68166670000002,USW00014740,USW00014740,7198,47.04575163398693,109.84602500230187,153.63398692810458,272.281045751634
2018,Giant Pumpkin,905.5,959.0,348.0,Higganum,Connecticut,CT,41.4969444,-72.5575,USW00014740,USW00014740,7198,47.04575163398693,109.84602500230187,153.63398692810458,272.281045751634
2018,Giant Pumpkin,741.5,684.0,310.0,Portland,Connecticut,CT,41.5727778,-72.64111109999997,USW00014740,USW00014740,7198,47.04575163398693,109.84602500230187,153.63398692810458,272.281045751634
2018,Giant Pumpkin,717.5,687.0,310.0,Portland,Connecticut,CT,41.5727778,-72.64111109999997,USW00014740,USW00014740,7198,47.04575163398693,109.84602500230187,153.63398692810458,272.281045751634
2018,Giant Pumpkin,580.5,520.0,283.0,Portland,Connecticut,CT,41.5727778,-72.64111109999997,USW00014740,USW00014740,7198,47.04575163398693,109.84602500230187,153.63398692810458,272.281045751634
